id,國家,統計日期,疫苗廠牌,第一劑累計接種人次,第二劑累計接種人次,追加劑累計接種人次,加強劑累計接種人次,第2次追加劑,第2次加強劑,總共累計接種人次
117,Taiwan,2022-05-12,Moderna,4466425,4641291,10572826,137176,0,0,19817718
116,Taiwan,2022-05-12,Oxford/AstraZeneca,8069473,7157336,53960,950,0,0,15281719
115,Taiwan,2022-05-13,ALL,19978334,18792077,14606243,194716,0,0,53571370
114,Taiwan,2022-05-13,BNT,6412032,6096590,3122193,44361,0,0,15675176
113,Taiwan,2022-05-13,高端,984280,883639,797955,12050,0,0,2677924
112,Taiwan,2022-05-13,Moderna,4512379,4654256,10631828,137348,0,0,19935811
111,Taiwan,2022-05-13,Oxford/AstraZeneca,8069643,7157592,54267,957,0,0,15282459
110,Taiwan,2022-05-15,ALL,19999868,18805023,14660060,195519,0,0,53660470
109,Taiwan,2022-05-15,BNT,6412042,6096598,3122183,44363,0,0,15675186
108,Taiwan,2022-05-15,高端,985859,885908,801156,12091,0,0,2685014
107,Taiwan,2022-05-15,Moderna,4532212,4664681,10682181,138107,0,0,20017181
106,Taiwan,2022-05-15,Oxford/AstraZeneca,8069755,7157836,54540,958,0,0,15283089
105,Taiwan,2022-05-16,BNT,6412066,6096639,3122228,44371,0,0,15675304
104,Taiwan,2022-05-16,Oxford/AstraZeneca,8070030,7158177,54870,969,0,0,15284046
103,Taiwan,2022-05-16,高端,987552,888514,804359,12166,41,0,2692632
102,Taiwan,2022-05-16,Moderna,4551483,4674254,10719296,138569,547,0,20084149
101,Taiwan,2022-05-16,ALL,20021131,18817584,14700753,196075,588,0,53736131
100,Taiwan,2022-05-17,BNT,6412093,6096679,3122213,44256,0,0,15675241
99,Taiwan,2022-05-17,Oxford/AstraZeneca,8070201,7158483,55167,976,0,0,15284827
98,Taiwan,2022-05-17,高端,988998,890664,807545,12244,62,0,2699513
97,Taiwan,2022-05-17,Moderna,4579026,4683017,10752772,139263,924,0,20155002
96,Taiwan,2022-05-17,ALL,20050318,18828843,14737697,196739,986,0,53814583
95,Taiwan,2022-05-18,BNT,6412103,6096707,3122205,44266,0,0,15675281
94,Taiwan,2022-05-18,Oxford/AstraZeneca,8070344,7158736,55477,978,0,0,15285535
93,Taiwan,2022-05-18,高端,990846,893733,811590,12308,94,0,2708571
92,Taiwan,2022-05-18,Moderna,4603594,4692009,10786658,139873,1292,0,20223426
91,Taiwan,2022-05-18,ALL,20076887,18841185,14775930,197425,1386,0,53892813
90,Taiwan,2022-05-19,BNT,6412107,6096759,3122153,44315,0,0,15675334
89,Taiwan,2022-05-19,Oxford/AstraZeneca,8070492,7158965,55735,981,0,0,15286173
88,Taiwan,2022-05-19,高端,992653,897084,815448,12390,117,0,2717692
87,Taiwan,2022-05-19,Moderna,4631426,4700955,10820481,140230,1649,0,20294741
86,Taiwan,2022-05-19,ALL,20106678,18853763,14813817,197916,1766,0,53973940
85,Taiwan,2022-05-20,BNT,6412217,6096939,3122600,44228,0,0,15675984
84,Taiwan,2022-05-20,Oxford/AstraZeneca,8070594,7159144,55976,987,0,0,15286701
83,Taiwan,2022-05-20,高端,994217,899962,818811,12448,131,0,2725569
82,Taiwan,2022-05-20,Moderna,4671023,4713457,10868067,140584,2169,0,20395300
81,Taiwan,2022-05-20,ALL,20148051,18869502,14865454,198247,2300,0,54083554
80,Taiwan,2022-05-22,Oxford/AstraZeneca,8070718,7159360,56193,987,0,0,15287258
79,Taiwan,2022-05-22,BNT,6414314,6099764,3129317,44336,19,0,15687750
78,Taiwan,2022-05-22,高端,995766,903225,822582,12486,146,0,2734205
77,Taiwan,2022-05-22,Moderna,4687385,4723368,10907532,140991,2443,0,20461719
76,Taiwan,2022-05-22,ALL,20168183,18885717,14915624,198800,2608,0,54170932
75,Taiwan,2022-05-23,Oxford/AstraZeneca,8070837,7159524,56383,994,0,0,15287738
74,Taiwan,2022-05-23,BNT,6416671,6103044,3136755,44347,53,0,15700870
73,Taiwan,2022-05-23,高端,997203,906448,825463,12517,201,0,2741832
72,Taiwan,2022-05-23,Moderna,4698689,4731020,10934193,141310,3072,0,20508284
71,Taiwan,2022-05-23,ALL,20183400,18900036,14952794,199168,3326,0,54238724
70,Taiwan,2022-05-24,Oxford/AstraZeneca,8070959,7159740,56546,980,0,0,15288225
69,Taiwan,2022-05-24,BNT,6419836,6106867,3146089,44490,130,0,15717412
68,Taiwan,2022-05-24,高端,998277,908894,827498,12547,255,0,2747471
67,Taiwan,2022-05-24,Moderna,4710628,4737219,10954263,141443,3622,0,20547175
66,Taiwan,2022-05-24,ALL,20199700,18912720,14984396,199460,4007,0,54300283
65,Taiwan,2022-05-25,Oxford/AstraZeneca,8071091,7159987,56779,980,0,0,15288837
64,Taiwan,2022-05-25,BNT,6449303,6112628,3160698,44651,193,0,15767473
63,Taiwan,2022-05-25,高端,999300,911954,829576,12655,304,0,2753789
62,Taiwan,2022-05-25,Moderna,4721645,4743309,10972300,141654,4033,0,20582941
61,Taiwan,2022-05-25,ALL,20241339,18927878,15019353,199940,4530,0,54393040
60,Taiwan,2022-05-26,Oxford/AstraZeneca,8071169,7160160,56913,980,0,0,15289222
59,Taiwan,2022-05-26,BNT,6499156,6121775,3187908,44742,308,0,15853889
58,Taiwan,2022-05-26,高端,1000440,915357,831940,12703,343,0,2760783
57,Taiwan,2022-05-26,Moderna,4729909,4748350,10989686,141759,4578,0,20614282
56,Taiwan,2022-05-26,ALL,20300674,18945642,15066447,200184,5229,0,54518176
55,Taiwan,2022-05-27,Oxford/AstraZeneca,8071236,7160292,57046,980,0,0,15289554
54,Taiwan,2022-05-27,高端,1002953,918509,833828,12808,382,0,2768480
53,Taiwan,2022-05-27,BNT,6566539,6130058,3212474,44944,476,0,15954491
52,Taiwan,2022-05-27,Moderna,4742316,4754765,11010514,142036,5237,0,20654868
51,Taiwan,2022-05-27,ALL,20383044,18963624,15113862,200768,6095,0,54667393
50,Taiwan,2022-05-29,Oxford/AstraZeneca,8071280,7160396,57156,1003,0,0,15289835
49,Taiwan,2022-05-29,高端,1002161,921282,835811,12864,429,0,2772547
48,Taiwan,2022-05-29,BNT,6649846,6139207,3239709,45236,651,0,16074649
47,Taiwan,2022-05-29,Moderna,4747379,4759507,11026051,142263,5582,0,20680782
46,Taiwan,2022-05-29,ALL,20470666,18980392,15158727,201366,6662,0,54817813
45,Taiwan,2022-05-30,Oxford/AstraZeneca,8071333,7160510,57259,1019,0,0,15290121
44,Taiwan,2022-05-30,高端,1003043,924463,837499,12858,535,0,2778398
43,Taiwan,2022-05-30,BNT,6702745,6144341,3267282,45965,889,0,16161222
42,Taiwan,2022-05-30,Moderna,4751642,4764471,11039868,142307,6512,0,20704800
41,Taiwan,2022-05-30,ALL,20528763,18993785,15201908,202149,7936,0,54934541
40,Taiwan,2022-05-31,Oxford/AstraZeneca,8071430,7160661,57354,1022,0,0,15290467
39,Taiwan,2022-05-31,高端,1003703,926801,838785,12878,614,0,2782781
38,Taiwan,2022-05-31,BNT,6778319,6149870,3298224,46301,1111,0,16273825
37,Taiwan,2022-05-31,Moderna,4755546,4769027,11051305,142356,7258,0,20725492
36,Taiwan,2022-05-31,ALL,20608998,19006359,15245668,202557,8983,0,55072565
35,Taiwan,2022-06-01,Oxford/AstraZeneca,8071462,7160751,57400,1024,0,0,15290637
34,Taiwan,2022-06-01,高端,1004368,929192,840300,12845,662,0,2787367
33,Taiwan,2022-06-01,BNT,6869422,6155304,3338615,46963,1254,0,16411558
32,Taiwan,2022-06-01,Moderna,4758711,4772925,11062244,142035,7647,0,20743562
31,Taiwan,2022-06-01,ALL,20703963,19018172,15298559,202867,9563,0,55233124
30,Taiwan,2022-06-02,Oxford/AstraZeneca,8071495,7160820,57434,1025,0,0,15290774
29,Taiwan,2022-06-02,高端,1005185,932243,841835,12848,713,0,2792824
28,Taiwan,2022-06-02,BNT,6980380,6163497,3411670,48934,1400,0,16605881
27,Taiwan,2022-06-02,Moderna,4761907,4777732,11074908,141875,8128,0,20764550
26,Taiwan,2022-06-02,ALL,20818967,19034292,15385847,204682,10241,0,55454029
25,Taiwan,2022-06-03,Oxford/AstraZeneca,8071504,7160833,57442,1025,0,0,15290804
24,Taiwan,2022-06-03,高端,1005405,933193,842378,12769,721,0,2794466
23,Taiwan,2022-06-03,BNT,7025675,6166552,3430851,49069,1477,0,16673624
22,Taiwan,2022-06-03,Moderna,4763243,4780304,11081440,141462,8242,0,20774691
21,Taiwan,2022-06-03,ALL,20865827,19040882,15412111,204325,10440,0,55533585
20,Taiwan,2022-06-05,Oxford/AstraZeneca,8071524,7160875,57488,1027,0,0,15290914
19,Taiwan,2022-06-05,高端,1005789,935103,843434,12788,747,0,2797861
18,Taiwan,2022-06-05,BNT,7066589,6169927,3443897,49228,1540,0,16731181
17,Taiwan,2022-06-05,Moderna,4764729,4783610,11090084,141445,8470,0,20788338
16,Taiwan,2022-06-05,ALL,20908631,19049515,15434903,204488,10757,0,55608294
15,Taiwan,2022-06-06,Oxford/AstraZeneca,8071551,7160940,57522,1026,0,0,15291039
14,Taiwan,2022-06-06,高端,1006359,937596,844782,12773,848,0,2802358
13,Taiwan,2022-06-06,BNT,7113457,6173859,3483935,51371,1736,0,16824358
12,Taiwan,2022-06-06,Moderna,4767353,4788561,11100496,141438,9385,0,20807233
11,Taiwan,2022-06-06,ALL,20958720,19060956,15486735,206608,11969,0,55724988
10,Taiwan,2022-06-07,Oxford/AstraZeneca,8071574,7161016,57551,1026,0,0,15291167
9,Taiwan,2022-06-07,高端,1006767,939292,845773,12787,936,0,2805555
8,Taiwan,2022-06-07,BNT,7151817,6178120,3528540,52004,2061,0,16912542
7,Taiwan,2022-06-07,Moderna,4768554,4792004,11107427,141465,10331,0,20819781
6,Taiwan,2022-06-07,ALL,20998712,19070432,15539291,207282,13328,0,55829045
5,Taiwan,2022-06-08,Oxford/AstraZeneca,8071582,7161078,57579,1027,0,0,15291266
4,Taiwan,2022-06-08,高端,1007243,941320,847120,12781,1078,0,2809542
3,Taiwan,2022-06-08,BNT,7197600,6182767,3571893,54005,2630,0,17008895
2,Taiwan,2022-06-08,Moderna,4769368,4794748,11113206,141186,11583,0,20830091
1,Taiwan,2022-06-08,ALL,21045793,19079913,15589798,208999,15291,0,55939794
