id,發佈統計日期,縣市,群組,第1劑,第2劑,加強劑,追加劑
6273,2021-12-06,嘉義縣,30-49歲,84.30,65.90,0.00,0.00
6272,2021-12-06,嘉義縣,18-29歲,89.60,63.90,0.00,0.00
6271,2021-12-06,嘉義縣,12-17歲,89.40,0.50,0.00,0.00
6270,2021-12-06,嘉義縣,總計,76.70,59.80,0.00,0.00
6269,2021-12-06,嘉義市,75歲以上,72.20,65.30,0.00,0.00
6268,2021-12-06,嘉義市,65-74歲,81.60,76.10,0.00,0.00
6267,2021-12-06,嘉義市,50-64歲,82.60,76.10,0.00,0.00
6266,2021-12-06,嘉義市,30-49歲,88.30,73.50,0.00,0.00
6265,2021-12-06,嘉義市,18-29歲,91.00,67.40,0.00,0.00
6264,2021-12-06,嘉義市,12-17歲,90.40,0.50,0.00,0.00
6263,2021-12-06,嘉義市,總計,76.90,61.10,0.00,0.00
6262,2021-12-06,苗栗縣,75歲以上,68.00,60.50,0.00,0.00
6261,2021-12-06,苗栗縣,65-74歲,79.10,73.20,0.00,0.00
6260,2021-12-06,苗栗縣,50-64歲,78.70,68.60,0.00,0.00
6259,2021-12-06,苗栗縣,30-49歲,89.20,68.00,0.00,0.00
6258,2021-12-06,苗栗縣,18-29歲,92.20,62.70,0.00,0.00
6257,2021-12-06,苗栗縣,12-17歲,89.00,0.30,0.00,0.00
6256,2021-12-06,苗栗縣,總計,76.40,57.20,0.00,0.00
6255,2021-12-06,新竹市,75歲以上,78.60,71.60,0.00,0.00
6254,2021-12-06,新竹市,65-74歲,86.70,82.40,0.00,0.00
6253,2021-12-06,新竹市,50-64歲,82.50,74.30,0.00,0.00
6252,2021-12-06,新竹市,30-49歲,91.70,75.20,0.00,0.00
6251,2021-12-06,新竹市,18-29歲,98.40,68.50,0.00,0.00
6250,2021-12-06,新竹市,12-17歲,89.90,0.50,0.00,0.00
6249,2021-12-06,新竹市,總計,77.40,59.60,0.00,0.00
6248,2021-12-06,宜蘭縣,75歲以上,76.40,70.80,0.00,0.00
6247,2021-12-06,宜蘭縣,65-74歲,83.90,78.70,0.00,0.00
6246,2021-12-06,宜蘭縣,50-64歲,83.60,76.00,0.00,0.00
6245,2021-12-06,宜蘭縣,30-49歲,89.80,74.10,0.00,0.00
6244,2021-12-06,宜蘭縣,18-29歲,91.70,67.30,0.00,0.00
6243,2021-12-06,宜蘭縣,12-17歲,88.70,0.20,0.00,0.00
6242,2021-12-06,宜蘭縣,總計,78.80,63.10,0.00,0.00
6241,2021-12-06,基隆市,75歲以上,77.80,70.80,0.00,0.00
6240,2021-12-06,基隆市,65-74歲,88.10,83.30,0.00,0.00
6239,2021-12-06,基隆市,50-64歲,83.50,73.80,0.00,0.00
6238,2021-12-06,基隆市,30-49歲,90.10,73.20,0.00,0.00
6237,2021-12-06,基隆市,18-29歲,92.80,64.90,0.00,0.00
6236,2021-12-06,基隆市,12-17歲,90.80,2.80,0.00,0.00
6235,2021-12-06,基隆市,總計,80.80,64.10,0.00,0.00
6234,2021-12-06,屏東縣,75歲以上,70.70,63.00,0.00,0.00
6233,2021-12-06,屏東縣,65-74歲,82.60,76.50,0.00,0.00
6232,2021-12-06,屏東縣,50-64歲,77.80,68.10,0.00,0.00
6231,2021-12-06,屏東縣,30-49歲,83.10,65.60,0.00,0.00
6230,2021-12-06,屏東縣,18-29歲,87.50,62.50,0.00,0.00
6229,2021-12-06,屏東縣,12-17歲,87.40,0.30,0.00,0.00
6228,2021-12-06,屏東縣,總計,75.10,58.40,0.00,0.00
6227,2021-12-06,雲林縣,75歲以上,72.10,64.20,0.00,0.00
6226,2021-12-06,雲林縣,65-74歲,81.40,75.40,0.00,0.00
6225,2021-12-06,雲林縣,50-64歲,80.50,71.40,0.00,0.00
6224,2021-12-06,雲林縣,30-49歲,87.50,66.80,0.00,0.00
6223,2021-12-06,雲林縣,18-29歲,91.70,63.00,0.00,0.00
6222,2021-12-06,雲林縣,12-17歲,88.50,0.40,0.00,0.00
6221,2021-12-06,雲林縣,總計,77.30,58.80,0.00,0.00
6220,2021-12-06,彰化縣,75歲以上,73.20,67.40,0.00,0.00
6219,2021-12-06,彰化縣,65-74歲,85.50,80.60,0.00,0.00
6218,2021-12-06,彰化縣,50-64歲,82.20,72.70,0.00,0.00
6217,2021-12-06,彰化縣,30-49歲,90.80,69.80,0.00,0.00
6216,2021-12-06,彰化縣,18-29歲,97.30,65.30,0.00,0.00
6215,2021-12-06,彰化縣,12-17歲,89.80,0.40,0.00,0.00
6214,2021-12-06,彰化縣,總計,79.20,59.90,0.00,0.00
6213,2021-12-06,新竹縣,75歲以上,66.20,59.30,0.00,0.00
6212,2021-12-06,新竹縣,65-74歲,82.30,76.70,0.00,0.00
6211,2021-12-06,新竹縣,50-64歲,81.40,72.60,0.00,0.00
6210,2021-12-06,新竹縣,30-49歲,95.30,75.60,0.00,0.00
6209,2021-12-06,新竹縣,18-29歲,96.30,67.40,0.00,0.00
6208,2021-12-06,新竹縣,12-17歲,89.20,0.30,0.00,0.00
6207,2021-12-06,新竹縣,總計,77.50,58.50,0.00,0.00
6206,2021-12-06,高雄市,75歲以上,72.00,63.70,0.00,0.00
6205,2021-12-06,高雄市,65-74歲,86.00,80.20,0.00,0.00
6204,2021-12-06,高雄市,50-64歲,80.30,71.10,0.00,0.00
6203,2021-12-06,高雄市,30-49歲,87.30,70.30,0.00,0.00
6202,2021-12-06,高雄市,18-29歲,91.50,65.10,0.00,0.00
6201,2021-12-06,高雄市,12-17歲,89.20,0.60,0.00,0.00
6200,2021-12-06,高雄市,總計,77.30,60.50,0.00,0.00
6199,2021-12-06,臺南市,75歲以上,73.90,67.50,0.00,0.00
6198,2021-12-06,臺南市,65-74歲,79.80,78.00,0.00,0.00
6197,2021-12-06,臺南市,50-64歲,82.30,72.40,0.00,0.00
6196,2021-12-06,臺南市,30-49歲,84.00,71.00,0.00,0.00
6195,2021-12-06,臺南市,18-29歲,96.60,67.10,0.00,0.00
6194,2021-12-06,臺南市,12-17歲,87.70,0.40,0.00,0.00
6193,2021-12-06,臺南市,總計,76.70,61.20,0.00,0.00
6192,2021-12-06,臺中市,75歲以上,78.70,71.70,0.00,0.00
6191,2021-12-06,臺中市,65-74歲,89.70,85.10,0.00,0.00
6190,2021-12-06,臺中市,50-64歲,85.80,76.10,0.00,0.00
6189,2021-12-06,臺中市,30-49歲,92.70,73.90,0.00,0.00
6188,2021-12-06,臺中市,18-29歲,94.10,68.30,0.00,0.00
6187,2021-12-06,臺中市,12-17歲,91.80,0.40,0.00,0.00
6186,2021-12-06,臺中市,總計,80.20,62.10,0.00,0.00
6185,2021-12-06,桃園市,75歲以上,78.80,71.30,0.00,0.00
6184,2021-12-06,桃園市,65-74歲,87.00,82.40,0.00,0.00
6183,2021-12-06,桃園市,50-64歲,83.00,74.20,0.00,0.00
6182,2021-12-06,桃園市,30-49歲,94.20,75.60,0.00,0.00
6181,2021-12-06,桃園市,18-29歲,97.00,65.90,0.00,0.00
6180,2021-12-06,桃園市,12-17歲,89.80,0.40,0.00,0.00
6179,2021-12-06,桃園市,總計,79.80,61.10,0.00,0.00
6178,2021-12-06,新北市,75歲以上,73.40,67.60,0.00,0.00
6177,2021-12-06,新北市,65-74歲,83.90,79.60,0.00,0.00
6176,2021-12-06,新北市,50-64歲,83.90,75.90,0.00,0.00
6175,2021-12-06,新北市,30-49歲,90.90,75.40,0.00,0.00
6174,2021-12-06,新北市,18-29歲,94.10,68.50,0.00,0.00
6173,2021-12-06,新北市,12-17歲,89.90,0.50,0.00,0.00
6172,2021-12-06,新北市,總計,79.50,63.70,0.00,0.00
6171,2021-12-06,臺北市,75歲以上,74.90,69.10,0.00,0.00
6170,2021-12-06,臺北市,65-74歲,81.60,77.10,0.00,0.00
6169,2021-12-06,臺北市,50-64歲,83.80,75.20,0.00,0.00
6168,2021-12-06,臺北市,30-49歲,91.30,76.60,0.00,0.00
6167,2021-12-06,臺北市,18-29歲,91.30,66.30,0.00,0.00
6166,2021-12-06,臺北市,12-17歲,87.80,0.60,0.00,0.00
6165,2021-12-06,臺北市,總計,77.50,62.80,0.00,0.00
6164,2021-12-13,全國,75歲以上,73.80,66.90,0.00,0.00
6163,2021-12-13,全國,65-74歲,84.00,78.90,0.00,0.00
6162,2021-12-13,全國,50-64歲,83.10,74.80,0.00,0.00
6161,2021-12-13,全國,30-49歲,91.30,78.10,0.00,0.00
6160,2021-12-13,全國,18-29歲,95.00,75.10,0.00,0.00
6159,2021-12-13,全國,12-17歲,89.20,0.60,0.00,0.00
6158,2021-12-13,全國,總計,79.10,64.60,0.00,0.00
6157,2021-12-13,連江縣,75歲以上,83.40,77.00,0.00,0.00
6156,2021-12-13,連江縣,65-74歲,94.00,91.60,0.00,0.00
6155,2021-12-13,連江縣,50-64歲,91.00,86.80,0.00,0.00
6154,2021-12-13,連江縣,30-49歲,96.60,91.30,0.00,0.00
6153,2021-12-13,連江縣,18-29歲,98.00,90.20,0.00,0.00
6152,2021-12-13,連江縣,12-17歲,92.10,0.80,0.00,0.00
6151,2021-12-13,連江縣,總計,85.90,77.80,0.00,0.00
6150,2021-12-13,金門縣,75歲以上,72.50,65.60,0.00,0.00
6149,2021-12-13,金門縣,65-74歲,88.60,84.20,0.00,0.00
6148,2021-12-13,金門縣,50-64歲,87.00,80.60,0.00,0.00
6147,2021-12-13,金門縣,30-49歲,90.90,81.70,0.00,0.00
6146,2021-12-13,金門縣,18-29歲,92.60,79.60,0.00,0.00
6145,2021-12-13,金門縣,12-17歲,90.20,0.50,0.00,0.00
6144,2021-12-13,金門縣,總計,82.40,71.80,0.00,0.00
6143,2021-12-13,澎湖縣,75歲以上,64.90,57.90,0.00,0.00
6142,2021-12-13,澎湖縣,65-74歲,83.50,77.80,0.00,0.00
6141,2021-12-13,澎湖縣,50-64歲,85.40,78.30,0.00,0.00
6140,2021-12-13,澎湖縣,30-49歲,92.10,82.00,0.00,0.00
6139,2021-12-13,澎湖縣,18-29歲,95.40,82.10,0.00,0.00
6138,2021-12-13,澎湖縣,12-17歲,90.40,0.20,0.00,0.00
6137,2021-12-13,澎湖縣,總計,80.60,68.80,0.00,0.00
6136,2021-12-13,南投縣,75歲以上,73.50,65.80,0.00,0.00
6135,2021-12-13,南投縣,65-74歲,85.60,79.10,0.00,0.00
6134,2021-12-13,南投縣,50-64歲,80.90,70.80,0.00,0.00
6133,2021-12-13,南投縣,30-49歲,88.50,72.10,0.00,0.00
6132,2021-12-13,南投縣,18-29歲,93.70,71.80,0.00,0.00
6131,2021-12-13,南投縣,12-17歲,89.90,0.60,0.00,0.00
6130,2021-12-13,南投縣,總計,78.80,62.60,0.00,0.00
6129,2021-12-13,臺東縣,75歲以上,67.50,57.20,0.00,0.00
6128,2021-12-13,臺東縣,65-74歲,76.10,68.10,0.00,0.00
6127,2021-12-13,臺東縣,50-64歲,75.40,64.40,0.00,0.00
6126,2021-12-13,臺東縣,30-49歲,79.20,64.30,0.00,0.00
6125,2021-12-13,臺東縣,18-29歲,84.20,63.90,0.00,0.00
6124,2021-12-13,臺東縣,12-17歲,86.80,0.30,0.00,0.00
6123,2021-12-13,臺東縣,總計,71.40,55.20,0.00,0.00
6122,2021-12-13,花蓮縣,75歲以上,66.00,59.10,0.00,0.00
6121,2021-12-13,花蓮縣,65-74歲,78.60,73.10,0.00,0.00
6120,2021-12-13,花蓮縣,50-64歲,78.30,68.80,0.00,0.00
6119,2021-12-13,花蓮縣,30-49歲,84.30,70.70,0.00,0.00
6118,2021-12-13,花蓮縣,18-29歲,87.90,68.30,0.00,0.00
6117,2021-12-13,花蓮縣,12-17歲,87.40,0.60,0.00,0.00
6116,2021-12-13,花蓮縣,總計,74.00,59.30,0.00,0.00
6115,2021-12-13,嘉義縣,75歲以上,69.90,61.80,0.00,0.00
6114,2021-12-13,嘉義縣,65-74歲,83.10,77.70,0.00,0.00
6113,2021-12-13,嘉義縣,50-64歲,80.30,70.50,0.00,0.00
6112,2021-12-13,嘉義縣,30-49歲,86.80,71.20,0.00,0.00
6111,2021-12-13,嘉義縣,18-29歲,92.10,71.80,0.00,0.00
6110,2021-12-13,嘉義縣,12-17歲,89.30,0.50,0.00,0.00
6109,2021-12-13,嘉義縣,總計,78.30,63.00,0.00,0.00
6108,2021-12-13,嘉義市,75歲以上,72.20,65.30,0.00,0.00
6107,2021-12-13,嘉義市,65-74歲,81.90,76.70,0.00,0.00
6106,2021-12-13,嘉義市,50-64歲,84.10,76.70,0.00,0.00
6105,2021-12-13,嘉義市,30-49歲,90.30,77.90,0.00,0.00
6104,2021-12-13,嘉義市,18-29歲,93.10,74.40,0.00,0.00
6103,2021-12-13,嘉義市,12-17歲,90.30,0.50,0.00,0.00
6102,2021-12-13,嘉義市,總計,78.30,63.70,0.00,0.00
6101,2021-12-13,苗栗縣,75歲以上,68.00,60.60,0.00,0.00
6100,2021-12-13,苗栗縣,65-74歲,79.70,74.00,0.00,0.00
6099,2021-12-13,苗栗縣,50-64歲,80.50,71.30,0.00,0.00
6098,2021-12-13,苗栗縣,30-49歲,91.80,75.40,0.00,0.00
6097,2021-12-13,苗栗縣,18-29歲,94.70,72.80,0.00,0.00
6096,2021-12-13,苗栗縣,12-17歲,88.90,0.30,0.00,0.00
6095,2021-12-13,苗栗縣,總計,78.00,61.70,0.00,0.00
6094,2021-12-13,新竹市,75歲以上,78.60,71.60,0.00,0.00
6093,2021-12-13,新竹市,65-74歲,87.10,83.00,0.00,0.00
6092,2021-12-13,新竹市,50-64歲,84.30,76.40,0.00,0.00
6091,2021-12-13,新竹市,30-49歲,94.00,81.50,0.00,0.00
6090,2021-12-13,新竹市,18-29歲,99.70,78.50,0.00,0.00
6089,2021-12-13,新竹市,12-17歲,90.10,0.60,0.00,0.00
6088,2021-12-13,新竹市,總計,78.80,63.60,0.00,0.00
6087,2021-12-13,宜蘭縣,75歲以上,76.40,70.80,0.00,0.00
6086,2021-12-13,宜蘭縣,65-74歲,84.40,79.50,0.00,0.00
6085,2021-12-13,宜蘭縣,50-64歲,85.20,77.40,0.00,0.00
6084,2021-12-13,宜蘭縣,30-49歲,92.00,79.00,0.00,0.00
6083,2021-12-13,宜蘭縣,18-29歲,93.10,74.50,0.00,0.00
6082,2021-12-13,宜蘭縣,12-17歲,88.60,0.20,0.00,0.00
6081,2021-12-13,宜蘭縣,總計,80.10,66.10,0.00,0.00
6080,2021-12-13,基隆市,75歲以上,77.80,70.90,0.00,0.00
6079,2021-12-13,基隆市,65-74歲,88.40,83.80,0.00,0.00
6078,2021-12-13,基隆市,50-64歲,85.10,77.30,0.00,0.00
6077,2021-12-13,基隆市,30-49歲,92.30,79.50,0.00,0.00
6076,2021-12-13,基隆市,18-29歲,94.20,75.20,0.00,0.00
6075,2021-12-13,基隆市,12-17歲,90.80,2.80,0.00,0.00
6074,2021-12-13,基隆市,總計,82.10,68.50,0.00,0.00
6073,2021-12-13,屏東縣,75歲以上,70.70,63.10,0.00,0.00
6072,2021-12-13,屏東縣,65-74歲,83.00,77.00,0.00,0.00
6071,2021-12-13,屏東縣,50-64歲,79.50,69.20,0.00,0.00
6070,2021-12-13,屏東縣,30-49歲,84.90,69.60,0.00,0.00
6069,2021-12-13,屏東縣,18-29歲,89.10,69.20,0.00,0.00
6068,2021-12-13,屏東縣,12-17歲,87.40,0.40,0.00,0.00
6067,2021-12-13,屏東縣,總計,76.40,61.00,0.00,0.00
6066,2021-12-13,雲林縣,75歲以上,72.10,64.30,0.00,0.00
6065,2021-12-13,雲林縣,65-74歲,81.70,76.10,0.00,0.00
6064,2021-12-13,雲林縣,50-64歲,82.20,73.00,0.00,0.00
6063,2021-12-13,雲林縣,30-49歲,89.40,73.10,0.00,0.00
6062,2021-12-13,雲林縣,18-29歲,93.50,71.70,0.00,0.00
6061,2021-12-13,雲林縣,12-17歲,88.40,0.40,0.00,0.00
6060,2021-12-13,雲林縣,總計,78.60,62.50,0.00,0.00
6059,2021-12-13,彰化縣,75歲以上,73.20,67.50,0.00,0.00
6058,2021-12-13,彰化縣,65-74歲,85.90,81.20,0.00,0.00
6057,2021-12-13,彰化縣,50-64歲,83.80,75.10,0.00,0.00
6056,2021-12-13,彰化縣,30-49歲,92.60,77.20,0.00,0.00
6055,2021-12-13,彰化縣,18-29歲,99.20,76.80,0.00,0.00
6054,2021-12-13,彰化縣,12-17歲,89.70,0.50,0.00,0.00
6053,2021-12-13,彰化縣,總計,80.50,64.60,0.00,0.00
6052,2021-12-13,新竹縣,75歲以上,66.20,59.30,0.00,0.00
6051,2021-12-13,新竹縣,65-74歲,82.70,77.50,0.00,0.00
6050,2021-12-13,新竹縣,50-64歲,83.10,74.80,0.00,0.00
6049,2021-12-13,新竹縣,30-49歲,97.10,82.40,0.00,0.00
6048,2021-12-13,新竹縣,18-29歲,98.40,77.10,0.00,0.00
6047,2021-12-13,新竹縣,12-17歲,89.20,0.30,0.00,0.00
6046,2021-12-13,新竹縣,總計,78.80,62.70,0.00,0.00
6045,2021-12-13,高雄市,75歲以上,72.00,63.80,0.00,0.00
6044,2021-12-13,高雄市,65-74歲,86.30,80.30,0.00,0.00
6043,2021-12-13,高雄市,50-64歲,81.60,72.80,0.00,0.00
6042,2021-12-13,高雄市,30-49歲,88.90,75.60,0.00,0.00
6041,2021-12-13,高雄市,18-29歲,93.30,73.60,0.00,0.00
6040,2021-12-13,高雄市,12-17歲,89.20,0.70,0.00,0.00
6039,2021-12-13,高雄市,總計,78.50,63.90,0.00,0.00
6038,2021-12-13,臺南市,75歲以上,70.90,65.50,0.00,0.00
6037,2021-12-13,臺南市,65-74歲,79.10,73.40,0.00,0.00
6036,2021-12-13,臺南市,50-64歲,79.80,70.30,0.00,0.00
6035,2021-12-13,臺南市,30-49歲,88.90,73.80,0.00,0.00
6034,2021-12-13,臺南市,18-29歲,94.60,72.80,0.00,0.00
6033,2021-12-13,臺南市,12-17歲,88.30,0.40,0.00,0.00
6032,2021-12-13,臺南市,總計,77.00,61.50,0.00,0.00
6031,2021-12-13,臺中市,75歲以上,76.70,70.90,0.00,0.00
6030,2021-12-13,臺中市,65-74歲,85.80,81.10,0.00,0.00
6029,2021-12-13,臺中市,50-64歲,83.20,74.80,0.00,0.00
6028,2021-12-13,臺中市,30-49歲,91.30,77.20,0.00,0.00
6027,2021-12-13,臺中市,18-29歲,96.00,74.50,0.00,0.00
6026,2021-12-13,臺中市,12-17歲,89.70,0.50,0.00,0.00
6025,2021-12-13,臺中市,總計,79.00,63.40,0.00,0.00
6024,2021-12-13,桃園市,75歲以上,78.80,71.30,0.00,0.00
6023,2021-12-13,桃園市,65-74歲,87.20,82.80,0.00,0.00
6022,2021-12-13,桃園市,50-64歲,84.50,76.60,0.00,0.00
6021,2021-12-13,桃園市,30-49歲,95.90,81.90,0.00,0.00
6020,2021-12-13,桃園市,18-29歲,99.00,77.10,0.00,0.00
6019,2021-12-13,桃園市,12-17歲,89.80,0.50,0.00,0.00
6018,2021-12-13,桃園市,總計,81.10,65.50,0.00,0.00
6017,2021-12-13,新北市,75歲以上,73.40,67.60,0.00,0.00
6016,2021-12-13,新北市,65-74歲,84.30,79.80,0.00,0.00
6015,2021-12-13,新北市,50-64歲,85.40,78.40,0.00,0.00
6014,2021-12-13,新北市,30-49歲,92.30,81.30,0.00,0.00
6013,2021-12-13,新北市,18-29歲,95.70,78.10,0.00,0.00
6012,2021-12-13,新北市,12-17歲,89.90,0.50,0.00,0.00
6011,2021-12-13,新北市,總計,80.60,67.70,0.00,0.00
6010,2021-12-13,臺北市,75歲以上,75.10,69.20,0.00,0.00
6009,2021-12-13,臺北市,65-74歲,81.90,77.30,0.00,0.00
6008,2021-12-13,臺北市,50-64歲,84.50,78.10,0.00,0.00
6007,2021-12-13,臺北市,30-49歲,92.60,82.80,0.00,0.00
6006,2021-12-13,臺北市,18-29歲,92.70,77.10,0.00,0.00
6005,2021-12-13,臺北市,12-17歲,87.80,0.70,0.00,0.00
6004,2021-12-13,臺北市,總計,78.30,66.70,0.00,0.00
6003,2021-12-20,全國,75歲以上,73.80,66.90,0.00,0.00
6002,2021-12-20,全國,65-74歲,84.10,79.10,0.00,0.00
6001,2021-12-20,全國,50-64歲,83.60,75.70,0.00,0.00
6000,2021-12-20,全國,30-49歲,92.20,80.00,0.00,0.00
5999,2021-12-20,全國,18-29歲,96.10,78.20,0.00,0.00
5998,2021-12-20,全國,12-17歲,88.90,1.60,0.00,0.00
5997,2021-12-20,全國,總計,79.60,65.90,0.00,0.00
5996,2021-12-20,連江縣,75歲以上,83.40,77.00,0.00,0.00
5995,2021-12-20,連江縣,65-74歲,93.20,90.90,0.00,0.00
5994,2021-12-20,連江縣,50-64歲,90.90,87.10,0.00,0.00
5993,2021-12-20,連江縣,30-49歲,96.80,92.10,0.00,0.00
5992,2021-12-20,連江縣,18-29歲,97.80,90.60,0.00,0.00
5991,2021-12-20,連江縣,12-17歲,91.50,0.20,0.00,0.00
5990,2021-12-20,連江縣,總計,85.90,78.10,0.00,0.00
5989,2021-12-20,金門縣,75歲以上,72.50,65.60,0.00,0.00
5988,2021-12-20,金門縣,65-74歲,88.30,84.00,0.00,0.00
5987,2021-12-20,金門縣,50-64歲,87.30,81.20,0.00,0.00
5986,2021-12-20,金門縣,30-49歲,91.30,83.10,0.00,0.00
5985,2021-12-20,金門縣,18-29歲,93.50,81.80,0.00,0.00
5984,2021-12-20,金門縣,12-17歲,89.90,0.90,0.00,0.00
5983,2021-12-20,金門縣,總計,82.80,72.70,0.00,0.00
5982,2021-12-20,澎湖縣,75歲以上,64.90,57.90,0.00,0.00
5981,2021-12-20,澎湖縣,65-74歲,83.50,78.00,0.00,0.00
5980,2021-12-20,澎湖縣,50-64歲,85.70,78.90,0.00,0.00
5979,2021-12-20,澎湖縣,30-49歲,92.60,82.80,0.00,0.00
5978,2021-12-20,澎湖縣,18-29歲,95.80,83.30,0.00,0.00
5977,2021-12-20,澎湖縣,12-17歲,90.60,0.30,0.00,0.00
5976,2021-12-20,澎湖縣,總計,80.90,69.50,0.00,0.00
5975,2021-12-20,南投縣,75歲以上,73.50,65.80,0.00,0.00
5974,2021-12-20,南投縣,65-74歲,85.80,79.60,0.00,0.00
5973,2021-12-20,南投縣,50-64歲,81.40,72.20,0.00,0.00
5972,2021-12-20,南投縣,30-49歲,89.70,74.60,0.00,0.00
5971,2021-12-20,南投縣,18-29歲,94.80,75.40,0.00,0.00
5970,2021-12-20,南投縣,12-17歲,89.50,4.10,0.00,0.00
5969,2021-12-20,南投縣,總計,79.40,64.40,0.00,0.00
5968,2021-12-20,臺東縣,75歲以上,67.50,57.20,0.00,0.00
5967,2021-12-20,臺東縣,65-74歲,76.40,68.30,0.00,0.00
5966,2021-12-20,臺東縣,50-64歲,76.10,65.50,0.00,0.00
5965,2021-12-20,臺東縣,30-49歲,80.30,66.20,0.00,0.00
5964,2021-12-20,臺東縣,18-29歲,85.90,67.10,0.00,0.00
5963,2021-12-20,臺東縣,12-17歲,86.90,0.50,0.00,0.00
5962,2021-12-20,臺東縣,總計,72.20,56.60,0.00,0.00
5961,2021-12-20,花蓮縣,75歲以上,66.00,59.10,0.00,0.00
5960,2021-12-20,花蓮縣,65-74歲,78.90,73.50,0.00,0.00
5959,2021-12-20,花蓮縣,50-64歲,79.10,69.90,0.00,0.00
5958,2021-12-20,花蓮縣,30-49歲,85.50,72.90,0.00,0.00
5957,2021-12-20,花蓮縣,18-29歲,89.30,71.20,0.00,0.00
5956,2021-12-20,花蓮縣,12-17歲,87.50,0.60,0.00,0.00
5955,2021-12-20,花蓮縣,總計,74.80,60.70,0.00,0.00
5954,2021-12-20,嘉義縣,75歲以上,69.90,61.80,0.00,0.00
5953,2021-12-20,嘉義縣,65-74歲,83.10,77.80,0.00,0.00
5952,2021-12-20,嘉義縣,50-64歲,81.10,71.70,0.00,0.00
5951,2021-12-20,嘉義縣,30-49歲,88.00,73.40,0.00,0.00
5950,2021-12-20,嘉義縣,18-29歲,93.40,74.80,0.00,0.00
5949,2021-12-20,嘉義縣,12-17歲,89.30,0.40,0.00,0.00
5948,2021-12-20,嘉義縣,總計,79.00,64.40,0.00,0.00
5947,2021-12-20,嘉義市,75歲以上,72.20,65.30,0.00,0.00
5946,2021-12-20,嘉義市,65-74歲,82.00,76.90,0.00,0.00
5945,2021-12-20,嘉義市,50-64歲,84.60,77.40,0.00,0.00
5944,2021-12-20,嘉義市,30-49歲,91.20,79.40,0.00,0.00
5943,2021-12-20,嘉義市,18-29歲,94.10,77.60,0.00,0.00
5942,2021-12-20,嘉義市,12-17歲,89.70,0.30,0.00,0.00
5941,2021-12-20,嘉義市,總計,78.70,64.80,0.00,0.00
5940,2021-12-20,苗栗縣,75歲以上,68.00,60.80,0.00,0.00
5939,2021-12-20,苗栗縣,65-74歲,79.70,74.20,0.00,0.00
5938,2021-12-20,苗栗縣,50-64歲,81.20,72.60,0.00,0.00
5937,2021-12-20,苗栗縣,30-49歲,92.90,78.60,0.00,0.00
5936,2021-12-20,苗栗縣,18-29歲,95.90,76.70,0.00,0.00
5935,2021-12-20,苗栗縣,12-17歲,88.80,0.70,0.00,0.00
5934,2021-12-20,苗栗縣,總計,78.70,63.60,0.00,0.00
5933,2021-12-20,新竹市,75歲以上,78.60,71.80,0.00,0.00
5932,2021-12-20,新竹市,65-74歲,87.10,83.30,0.00,0.00
5931,2021-12-20,新竹市,50-64歲,84.70,77.30,0.00,0.00
5930,2021-12-20,新竹市,30-49歲,95.10,83.30,0.00,0.00
5929,2021-12-20,新竹市,18-29歲,101.50,82.60,0.00,0.00
5928,2021-12-20,新竹市,12-17歲,89.50,0.20,0.00,0.00
5927,2021-12-20,新竹市,總計,79.40,65.00,0.00,0.00
5926,2021-12-20,宜蘭縣,75歲以上,76.40,70.80,0.00,0.00
5925,2021-12-20,宜蘭縣,65-74歲,84.60,79.90,0.00,0.00
5924,2021-12-20,宜蘭縣,50-64歲,85.70,78.00,0.00,0.00
5923,2021-12-20,宜蘭縣,30-49歲,92.60,80.70,0.00,0.00
5922,2021-12-20,宜蘭縣,18-29歲,94.10,77.40,0.00,0.00
5921,2021-12-20,宜蘭縣,12-17歲,88.50,4.10,0.00,0.00
5920,2021-12-20,宜蘭縣,總計,80.50,67.40,0.00,0.00
5919,2021-12-20,基隆市,75歲以上,77.80,70.90,0.00,0.00
5918,2021-12-20,基隆市,65-74歲,88.30,83.80,0.00,0.00
5917,2021-12-20,基隆市,50-64歲,85.70,78.10,0.00,0.00
5916,2021-12-20,基隆市,30-49歲,93.10,81.50,0.00,0.00
5915,2021-12-20,基隆市,18-29歲,95.20,78.40,0.00,0.00
5914,2021-12-20,基隆市,12-17歲,91.00,3.70,0.00,0.00
5913,2021-12-20,基隆市,總計,82.60,69.80,0.00,0.00
5912,2021-12-20,屏東縣,75歲以上,70.70,63.20,0.00,0.00
5911,2021-12-20,屏東縣,65-74歲,82.90,77.10,0.00,0.00
5910,2021-12-20,屏東縣,50-64歲,80.00,70.20,0.00,0.00
5909,2021-12-20,屏東縣,30-49歲,85.70,71.70,0.00,0.00
5908,2021-12-20,屏東縣,18-29歲,90.10,71.90,0.00,0.00
5907,2021-12-20,屏東縣,12-17歲,87.60,0.30,0.00,0.00
5906,2021-12-20,屏東縣,總計,76.90,62.20,0.00,0.00
5905,2021-12-20,雲林縣,75歲以上,72.10,64.40,0.00,0.00
5904,2021-12-20,雲林縣,65-74歲,82.00,76.50,0.00,0.00
5903,2021-12-20,雲林縣,50-64歲,82.70,73.70,0.00,0.00
5902,2021-12-20,雲林縣,30-49歲,90.50,75.30,0.00,0.00
5901,2021-12-20,雲林縣,18-29歲,94.60,75.00,0.00,0.00
5900,2021-12-20,雲林縣,12-17歲,88.30,0.30,0.00,0.00
